$$Product2.StockKeepingUnit$ProductSellingModel.Name$CurrencyIsoCode,CurrencyIsoCode,IsActive,IsDerived,Name,Pricebook2.Name,Product2.StockKeepingUnit,ProductSellingModel.Name,UnitPrice
A035K427-FRD;One-Time;USD,USD,true,false,A035K427,Standard Price Book,A035K427-FRD,One-Time,940
A046D218-FRD;One-Time;USD,USD,true,false,A046D218,Standard Price Book,A046D218-FRD,One-Time,1170
A048N280-FRD;One-Time;USD,USD,true,false,A048N280,Standard Price Book,A048N280-FRD,One-Time,760
A051H785-FRD;One-Time;USD,USD,true,false,A051H785,Standard Price Book,A051H785-FRD,One-Time,540
A051K118-FRD;One-Time;USD,USD,true,false,A051K118,Standard Price Book,A051K118-FRD,One-Time,1150
A052X578-FRD;One-Time;USD,USD,true,false,A052X578,Standard Price Book,A052X578-FRD,One-Time,2010
A052X580-FRD;One-Time;USD,USD,true,false,A052X580,Standard Price Book,A052X580-FRD,One-Time,2210
A052X582-FRD;One-Time;USD,USD,true,false,A052X582,Standard Price Book,A052X582-FRD,One-Time,1880
A052X584-FRD;One-Time;USD,USD,true,false,A052X584,Standard Price Book,A052X584-FRD,One-Time,2310
A052X586-FRD;One-Time;USD,USD,true,false,A052X586,Standard Price Book,A052X586-FRD,One-Time,450
ACET-50-200L;One-Time;USD,USD,true,false,Acetone (ACET-50) - 200L Drum,Standard Price Book,ACET-50-200L,One-Time,1100
ACET-50-20L;One-Time;USD,USD,true,false,Acetone (ACET-50) - 20L Pail,Standard Price Book,ACET-50-20L,One-Time,160
AMEL-FRD;One-Time;USD,USD,true,false,AMEL Generator Set,Standard Price Book,AMEL-FRD,One-Time,23699
AO-1000-25KG;One-Time;USD,USD,true,false,Antioxidant (AO-1000) - 25KG Bag,Standard Price Book,AO-1000-25KG,One-Time,350
AO-1000-50KG;One-Time;USD,USD,true,false,Antioxidant (AO-1000) - 50KG Bag,Standard Price Book,AO-1000-50KG,One-Time,600
AR-300-1000KG;One-Time;USD,USD,true,false,Acrylic Resin (AR-300) - 1000KG Tote,Standard Price Book,AR-300-1000KG,One-Time,3500
AR-300-200KG-DR;One-Time;USD,USD,true,false,Acrylic Resin (AR-300) - 200KG Drum,Standard Price Book,AR-300-200KG-DR,One-Time,800
BG-BRG-7001;One-Time;USD,USD,true,false,"Deep Groove Ball Bearing, 6205-2RS, 25mm Bore",Standard Price Book,BG-BRG-7001,One-Time,15
BG-BRG-7002;One-Time;USD,USD,true,false,"Pillow Block Bearing, UCP207-20, Cast Iron, 1-1/4"" Bore",Standard Price Book,BG-BRG-7002,One-Time,53
BG-BRG-7003;One-Time;USD,USD,true,false,"SAE 841 Sintered Bronze Sleeve Bushing, 1"" ID",Standard Price Book,BG-BRG-7003,One-Time,9
BG-CHS-8001;One-Time;USD,USD,true,false,"Double Strand Roller Chain, ANSI #60-2, 10 ft.",Standard Price Book,BG-CHS-8001,One-Time,143
BG-CHS-8002;One-Time;USD,USD,true,false,"Type B Sprocket, #60 Chain, 24 Tooth, 1"" Bore",Standard Price Book,BG-CHS-8002,One-Time,78.5
BG-CPL-6001;One-Time;USD,USD,true,false,"L095 Jaw Coupling Hub, Sintered Iron, 1/2"" Bore",Standard Price Book,BG-CPL-6001,One-Time,25
BG-CPL-6002;One-Time;USD,USD,true,false,"Jaw Coupling Spider, Buna-N Rubber",Standard Price Book,BG-CPL-6002,One-Time,6.5
BG-CPL-6003;One-Time;USD,USD,true,false,"Rigid Clamp Coupling, One-Piece, Steel, 3/4"" Bore",Standard Price Book,BG-CPL-6003,One-Time,48
BG-KIT-CPL95;One-Time;USD,USD,true,false,"L095 Jaw Coupling Assembly Kit, 1/2"" Bore",Standard Price Book,BG-KIT-CPL95,One-Time,52
BG-KIT-MTR1;One-Time;USD,USD,true,false,1HP Motor & VFD Control System,Standard Price Book,BG-KIT-MTR1,One-Time,900
BG-MTR-1201;One-Time;USD,USD,true,false,"Three-Phase AC Motor, 1 HP, 1800 RPM, 145T Frame, TEFC",Standard Price Book,BG-MTR-1201,One-Time,425
BG-MTR-1202;One-Time;USD,USD,true,false,"Variable Frequency Drive (VFD), 1 HP, 240V Input",Standard Price Book,BG-MTR-1202,One-Time,511
BG-PNH-9001;One-Time;USD,USD,true,false,"Pneumatic Air Cylinder, Double-Acting, 2"" Bore, 6"" Stroke",Standard Price Book,BG-PNH-9001,One-Time,115
BG-PNH-9002;One-Time;USD,USD,true,false,"5-Port 2-Position Solenoid Valve, 1/4"" NPT",Standard Price Book,BG-PNH-9002,One-Time,65
CI-3000-200L;One-Time;USD,USD,true,false,Corrosion Inhibitor (CI-3000) - 200L Drum,Standard Price Book,CI-3000-200L,One-Time,1500
CI-3000-20L;One-Time;USD,USD,true,false,Corrosion Inhibitor (CI-3000) - 20L Pail,Standard Price Book,CI-3000-20L,One-Time,200
Civil-Engineer;One-Time;USD,USD,true,false,Civil Engineer,Standard Price Book,Civil-Engineer,One-Time,520
CUGR-FRD;One-Time;USD,USD,true,false,CUGR Generator Set,Standard Price Book,CUGR-FRD,One-Time,32999
DF-4000-200L;One-Time;USD,USD,true,false,Defoamer (DF-4000) - 200L Drum,Standard Price Book,DF-4000-200L,One-Time,1300
DF-4000-20L;One-Time;USD,USD,true,false,Defoamer (DF-4000) - 20L Pail,Standard Price Book,DF-4000-20L,One-Time,250
DIRT-BUCKET;One-Time;USD,USD,true,false,Dirt Bucket,Standard Price Book,DIRT-BUCKET,One-Time,700
Electrical-Engineer;One-Time;USD,USD,true,false,Electrical Engineer,Standard Price Book,Electrical-Engineer,One-Time,550
EP-43253;One-Time;USD,USD,true,false,Spark Plugs,Standard Price Book,EP-43253,One-Time,5.75
EPX-500-200KG;One-Time;USD,USD,true,false,Epoxy Resin (EPX-500) - 200KG Drum,Standard Price Book,EPX-500-200KG,One-Time,900
EPX-500-20KG;One-Time;USD,USD,true,false,Epoxy Resin (EPX-500) - 20KG PAIL,Standard Price Book,EPX-500-20KG,One-Time,200
EW;Term Annual;USD,USD,true,false,Extended Warranty,Standard Price Book,EW,Term Annual,1000
FA-Entitlement;Term Annual;USD,USD,true,false,Fluid Analysis,Standard Price Book,FA-Entitlement,Term Annual,600
FESBA_1200;One-Time;USD,USD,true,false,FESBA 1200kW,Standard Price Book,FESBA_1200,One-Time,2100
FESBA_1500;One-Time;USD,USD,true,false,FESBA 1500kW,Standard Price Book,FESBA_1500,One-Time,2500
FESBA_1750;One-Time;USD,USD,true,false,FESBA 1750kW,Standard Price Book,FESBA_1750,One-Time,3100
FESBA_2500;One-Time;USD,USD,true,false,FESBA 2500kW,Standard Price Book,FESBA_2500,One-Time,4200
FESBA_2940;One-Time;USD,USD,true,false,Engine - QSK60-G6,Standard Price Book,FESBA_2940,One-Time,1060
FESBA_3090;One-Time;USD,USD,true,false,"Fuel Filters-Engine, Standard",Standard Price Book,FESBA_3090,One-Time,1190
FESBA_3750;One-Time;USD,USD,true,false,PMG,Standard Price Book,FESBA_3750,One-Time,600
FESBA_5860;One-Time;USD,USD,true,false,Test - Standard Factory,Standard Price Book,FESBA_5860,One-Time,2090
FESBA_900;One-Time;USD,USD,true,false,FESBA 900kW,Standard Price Book,FESBA_900,One-Time,1100
FESBA_A292-2;One-Time;USD,USD,true,false,"Heater-Alternator, 120 Volt AC",Standard Price Book,FESBA_A292-2,One-Time,1240
FESBA_A293-2;One-Time;USD,USD,true,false,"Heater-Alternator, 240 Volt AC",Standard Price Book,FESBA_A293-2,One-Time,1910
FESBA_A333-2;One-Time;USD,USD,true,false,Battery Charging Alternator,Standard Price Book,FESBA_A333-2,One-Time,1210
FESBA_A334-2;One-Time;USD,USD,true,false,Electric Starter Motor - 24V DC,Standard Price Book,FESBA_A334-2,One-Time,1540
FESBA_A358-2;One-Time;USD,USD,true,false,Packing-None,Standard Price Book,FESBA_A358-2,One-Time,2440
FESBA_A416-2;One-Time;USD,USD,true,false,"Heater-Alternator, 110/220 (120/240) Volt AC",Standard Price Book,FESBA_A416-2,One-Time,1020
FESBA_A460-2;One-Time;USD,USD,true,false,120/240VAC compatible,Standard Price Book,FESBA_A460-2,One-Time,1700
FESBA_B225-2;One-Time;USD,USD,true,false,"Temp Sens-Stator, 2 RTD/Ph",Standard Price Book,FESBA_B225-2,One-Time,800
FESBA_B244-2;One-Time;USD,USD,true,false,"Bearing,1 RTD NDE",Standard Price Book,FESBA_B244-2,One-Time,550
FESBA_B313-2;One-Time;USD,USD,true,false,"Alternator - 60Hz, 3-Phase, Wye, 2400/4160V, 105/80C, StbyPrm",Standard Price Book,FESBA_B313-2,One-Time,940
FESBA_B448-2;One-Time;USD,USD,true,false,"ALT-60Hz, Wye,12.47-13.8kV,125/105/80C (S/P/C)",Standard Price Book,FESBA_B448-2,One-Time,1450
FESBA_B467-2;One-Time;USD,USD,true,false,"ALT-60Hz,2400/4160V,125/105/80C (S/P/C)",Standard Price Book,FESBA_B467-2,One-Time,1230
FESBA_B567-2;One-Time;USD,USD,true,false,"ALT-60Hz,Wye,12.47kV,105/80C (S/P)",Standard Price Book,FESBA_B567-2,One-Time,1860
FESBA_B595-2;One-Time;USD,USD,true,false,"Alt-60Hz,Wye,220/380V,150/125/105C-SD/P/C,40C amb",Standard Price Book,FESBA_B595-2,One-Time,1240
FESBA_B598-2;One-Time;USD,USD,true,false,"Alt-60Hz,Wye,220/380V,125/105/80C-StbyPrmCont",Standard Price Book,FESBA_B598-2,One-Time,600
FESBA_B599-2;One-Time;USD,USD,true,false,"Alt-60Hz,Wye,220/380V,105/80C-StbyPrm",Standard Price Book,FESBA_B599-2,One-Time,1370
FESBA_B600-2;One-Time;USD,USD,true,false,"Alternator-60Hz, 3Phase, 480Volt, 105/80C-StbyPrm",Standard Price Book,FESBA_B600-2,One-Time,1170
FESBA_B601-2;One-Time;USD,USD,true,false,"Alternator-60Hz, 3Phase, 480Volt, 80C-Stby",Standard Price Book,FESBA_B601-2,One-Time,2310
FESBA_B602-2;One-Time;USD,USD,true,false,"Alt-60Hz,347/600V,125/105/80C-SPC",Standard Price Book,FESBA_B602-2,One-Time,470
FESBA_B603-2;One-Time;USD,USD,true,false,"Alternator-60Hz, 347/600Volt, 105/80C-StbyPrm",Standard Price Book,FESBA_B603-2,One-Time,1270
FESBA_B604-2;One-Time;USD,USD,true,false,"Alternator-60Hz, 347/600Volt, 80C-Stby",Standard Price Book,FESBA_B604-2,One-Time,960
FESBA_B607-2;One-Time;USD,USD,true,false,"Alternator-60Hz, Wye, 12.47kVolt, 80C-Stby",Standard Price Book,FESBA_B607-2,One-Time,1990
FESBA_B612-2;One-Time;USD,USD,true,false,"Alt-60Hz, Wye, 13.2-13.8kVolt, 105/80C-StbyPrm",Standard Price Book,FESBA_B612-2,One-Time,620
FESBA_B628-2;One-Time;USD,USD,true,false,"Alternator-60Hz, Wye, 13.2-13.8kVolt, 80C-Stby",Standard Price Book,FESBA_B628-2,One-Time,120
FESBA_B660-2;One-Time;USD,USD,true,false,"Alternator-60 Hz, Wye, 380 Volt, 80C-Stby",Standard Price Book,FESBA_B660-2,One-Time,2370
FESBA_B663-2;One-Time;USD,USD,true,false,"Alt-60Hz,Wye,440V,125-80C-SPC",Standard Price Book,FESBA_B663-2,One-Time,600
FESBA_B664-2;One-Time;USD,USD,true,false,"Alternator-60 Hz, Wye, 440 Volt,105/80C-StbyPrm",Standard Price Book,FESBA_B664-2,One-Time,1780
FESBA_B688-2;One-Time;USD,USD,true,false,"Alternator-60Hz, Wye, 440 Volt,80C-Stby",Standard Price Book,FESBA_B688-2,One-Time,2100
FESBA_B691-2;One-Time;USD,USD,true,false,"Alt-60Hz,Wye,440V,150/125SP,40C amb",Standard Price Book,FESBA_B691-2,One-Time,870
FESBA_B715-2;One-Time;USD,USD,true,false,"Alternator-60 Hz,Wye,240/416 Volt,105/80C-StbyPrm",Standard Price Book,FESBA_B715-2,One-Time,1500
FESBA_B791-2;One-Time;USD,USD,true,false,Hardened Bearing Cartridge,Standard Price Book,FESBA_B791-2,One-Time,1450
FESBA_B801-2;One-Time;USD,USD,true,false,"Alt-60Hz, 3Phase, 480Volt, 125/105/80C-StbyPrmCont",Standard Price Book,FESBA_B801-2,One-Time,2340
FESBA_B816-2;One-Time;USD,USD,true,false,"Alternator-60Hz,3Phase,480Volt,150C-Stby,40C amb",Standard Price Book,FESBA_B816-2,One-Time,2010
FESBA_B817-2;One-Time;USD,USD,true,false,"Alternator-60Hz,3Phase,600Volt,150C-Stby,40C amb",Standard Price Book,FESBA_B817-2,One-Time,2350
FESBA_B903-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,277/480V,80C, Stby-Prime,IncrMtrStart",Standard Price Book,FESBA_B903-2,One-Time,510
FESBA_B904-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,347/600V,80C, Stby-Prime,IncrMtrStart",Standard Price Book,FESBA_B904-2,One-Time,2200
FESBA_B905-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,2400/4160V,80C, Stby-Prime,IncrMtrStart",Standard Price Book,FESBA_B905-2,One-Time,1630
FESBA_B906-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,7200/12470V,80C, Stby-Prime,IncrMtrStart",Standard Price Book,FESBA_B906-2,One-Time,2350
FESBA_B907-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,7620/13200V,80C, Stby-Prime,IncrMtrStart",Standard Price Book,FESBA_B907-2,One-Time,1050
FESBA_B909-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,7968/13800V,80C, Stby-Prime,IncrMtrStart",Standard Price Book,FESBA_B909-2,One-Time,800
FESBA_BB08-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,380V,105C-DCC,40C Amb",Standard Price Book,FESBA_BB08-2,One-Time,2310
FESBA_BB10-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,416V,105C-DCC,40C Amb",Standard Price Book,FESBA_BB10-2,One-Time,570
FESBA_BB12-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,440V,105C-DCC,40C Amb",Standard Price Book,FESBA_BB12-2,One-Time,780
FESBA_BB14-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,480V,80C-DCC,40C Amb",Standard Price Book,FESBA_BB14-2,One-Time,1290
FESBA_BB15-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,480V,105C-DCC,40C Amb",Standard Price Book,FESBA_BB15-2,One-Time,1450
FESBA_BB17-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,600V,80C-DCC,40C Amb",Standard Price Book,FESBA_BB17-2,One-Time,610
FESBA_BB18-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,600V,105C-DCC,40C Amb",Standard Price Book,FESBA_BB18-2,One-Time,2410
FESBA_BB20-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,4160V,80C-DCC,40C Amb",Standard Price Book,FESBA_BB20-2,One-Time,480
FESBA_BB23-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,12.47kV,80C-DCC,40C Amb",Standard Price Book,FESBA_BB23-2,One-Time,1790
FESBA_BB26-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,13.2kV,80C-DCC,40C Amb",Standard Price Book,FESBA_BB26-2,One-Time,1300
FESBA_BB29-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,13.8kV,80C-DCC,40C Amb",Standard Price Book,FESBA_BB29-2,One-Time,2340
FESBA_BC03-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,440V,80C-DCC,40C Amb",Standard Price Book,FESBA_BC03-2,One-Time,830
FESBA_BC04-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,380V,80C-DCC,40C Amb",Standard Price Book,FESBA_BC04-2,One-Time,1450
FESBA_BC05-2;One-Time;USD,USD,true,false,"Alt-60Hz,3Ph,Wye,416V,80C-DCC,40C Amb",Standard Price Book,FESBA_BC05-2,One-Time,690
FESBA_C127-2;One-Time;USD,USD,true,false,Separator-Fuel/Water,Standard Price Book,FESBA_C127-2,One-Time,1070
FESBA_C278-2;One-Time;USD,USD,true,false,"Fuel Filters-Engine, Duplex",Standard Price Book,FESBA_C278-2,One-Time,810
FESBA_D036-2;One-Time;USD,USD,true,false,Heavy Duty Air Cleaner,Standard Price Book,FESBA_D036-2,One-Time,1650
FESBA_D041-2;One-Time;USD,USD,true,false,Normal Duty Air Cleaner,Standard Price Book,FESBA_D041-2,One-Time,1820
FESBA_E043-2;One-Time;USD,USD,true,false,None Supplied (Remote Cooling),Standard Price Book,FESBA_E043-2,One-Time,130
FESBA_E080-2;One-Time;USD,USD,true,false,(Remote Cooling) Flanged Connectors ASA,Standard Price Book,FESBA_E080-2,One-Time,2460
FESBA_E125-2;One-Time;USD,USD,true,false,Engine Cooling-High Ambient Air Temperature,Standard Price Book,FESBA_E125-2,One-Time,690
FESBA_E126-2;One-Time;USD,USD,true,false,Engine Cooling-Enhanced High Ambient Air Temperature,Standard Price Book,FESBA_E126-2,One-Time,290
FESBA_E128-2;One-Time;USD,USD,true,false,"Eng Cooling-High Ambient Air Temp, Ship Loose",Standard Price Book,FESBA_E128-2,One-Time,1770
FESBA_F258-2;One-Time;USD,USD,true,false,"Terminal Hsg-Alternator Mounted,BotEntr,LV,NEMA 2-HoleConn",Standard Price Book,FESBA_F258-2,One-Time,1940
FESBA_F259-2;One-Time;USD,USD,true,false,"Terminal Hsg-Alternator Mounted,TopEntr,LV,NEMA 2-HoleConn",Standard Price Book,FESBA_F259-2,One-Time,710
FESBA_H110-2;One-Time;USD,USD,true,false,Oil Pan-High Capacity,Standard Price Book,FESBA_H110-2,One-Time,1910
FESBA_H244-2;One-Time;USD,USD,true,false,Gauge-Exhaust Gas Temperature,Standard Price Book,FESBA_H244-2,One-Time,850
FESBA_H389-2;One-Time;USD,USD,true,false,Shutdown-Low Coolant Level,Standard Price Book,FESBA_H389-2,One-Time,150
FESBA_H527-2;One-Time;USD,USD,true,false,Warning-Low Coolant Level,Standard Price Book,FESBA_H527-2,One-Time,1920
FESBA_H556-2;One-Time;USD,USD,true,false,"Coolant Heater-208/240/480V, 40F Minimum Ambient Temp",Standard Price Book,FESBA_H556-2,One-Time,380
FESBA_H557-2;One-Time;USD,USD,true,false,"Coolant Heater-208/240/480V, Below 40F Ambient Temp",Standard Price Book,FESBA_H557-2,One-Time,900
FESBA_H606-2;One-Time;USD,USD,true,false,"Meters-AC Output,Analog",Standard Price Book,FESBA_H606-2,One-Time,1630
FESBA_H607-2;One-Time;USD,USD,true,false,"Filters-Eng Oil,Full Flow/Bypass",Standard Price Book,FESBA_H607-2,One-Time,1590
FESBA_H666-2;One-Time;USD,USD,true,false,"Indication-Ground Fault,3-PoleXfrSw",Standard Price Book,FESBA_H666-2,One-Time,2390
FESBA_H678-2;One-Time;USD,USD,true,false,Display - Control LCD,Standard Price Book,FESBA_H678-2,One-Time,880
FESBA_H704-2;One-Time;USD,USD,true,false,PowerCommand 3.3,Standard Price Book,FESBA_H704-2,One-Time,2050
FESBA_H720-2;One-Time;USD,USD,true,false,AmpSentryTM Protective Relay,Standard Price Book,FESBA_H720-2,One-Time,1900
FESBA_H723-2;One-Time;USD,USD,true,false,"Indication-Ground Fault, Terminal Box (or) Circuit Breaker Box - Left",Standard Price Book,FESBA_H723-2,One-Time,2070
FESBA_H724-2;One-Time;USD,USD,true,false,"Indication-Ground Fault, Terminal Box (or) Circuit Breaker Box - Right",Standard Price Book,FESBA_H724-2,One-Time,930
FESBA_H734-2;One-Time;USD,USD,true,false,Oil Sampling Valve,Standard Price Book,FESBA_H734-2,One-Time,1240
FESBA_K020-2;One-Time;USD,USD,true,false,"Display, Running Time",Standard Price Book,FESBA_K020-2,One-Time,2470
FESBA_K993-2;One-Time;USD,USD,true,false,Differential CT's P80,Standard Price Book,FESBA_K993-2,One-Time,610
FESBA_KA08-2;One-Time;USD,USD,true,false,"Alarm-Audible, Engine Shutdown",Standard Price Book,FESBA_KA08-2,One-Time,2060
FESBA_KB70-2;One-Time;USD,USD,true,false,"Top Entry, Right",Standard Price Book,FESBA_KB70-2,One-Time,500
FESBA_KB71-2;One-Time;USD,USD,true,false,"Top Entry, Left",Standard Price Book,FESBA_KB71-2,One-Time,170
FESBA_KB72-2;One-Time;USD,USD,true,false,"Bottom Entry, Right",Standard Price Book,FESBA_KB72-2,One-Time,1440
FESBA_KB73-2;One-Time;USD,USD,true,false,"Bottom Entry, Left",Standard Price Book,FESBA_KB73-2,One-Time,980
FESBA_KC52-2;One-Time;USD,USD,true,false,"Terminal Box-Low Voltage,Right",Standard Price Book,FESBA_KC52-2,One-Time,620
FESBA_KC53-2;One-Time;USD,USD,true,false,"Terminal Box-Low Voltage,Left",Standard Price Book,FESBA_KC53-2,One-Time,1650
FESBA_KP78-2;One-Time;USD,USD,true,false,Circuit Breaker or Entrance Box-None,Standard Price Book,FESBA_KP78-2,One-Time,1030
FESBA_KP82-2;One-Time;USD,USD,true,false,"CB-2500A,Right,3P,UL 600,IEC 415,UL Serv Ent,100%",Standard Price Book,FESBA_KP82-2,One-Time,660
FESBA_KP83-2;One-Time;USD,USD,true,false,"CB-2500A,Left,3P,UL 600,IEC 415,UL Serv Ent,100%",Standard Price Book,FESBA_KP83-2,One-Time,1100
FESBA_KP84-2;One-Time;USD,USD,true,false,"CB-2000A,Right,3P,UL 600,IEC 415,UL Serv Ent,100%",Standard Price Book,FESBA_KP84-2,One-Time,1850
FESBA_KP85-2;One-Time;USD,USD,true,false,"CB-2000A,Left,3P,UL 600,IEC 415,UL Serv Ent,100%",Standard Price Book,FESBA_KP85-2,One-Time,2000
FESBA_KP86-2;One-Time;USD,USD,true,false,"CB-1600A,Right,3P,UL 600,IEC 415,UL Serv Ent,100%",Standard Price Book,FESBA_KP86-2,One-Time,540
FESBA_KP87-2;One-Time;USD,USD,true,false,"CB-1600A,Left,3P,UL 600,IEC 415,UL Serv Ent,100%",Standard Price Book,FESBA_KP87-2,One-Time,1700
FESBA_KP88-2;One-Time;USD,USD,true,false,"CB-1200A,Right,3P,UL 600,IEC 415,UL Serv Ent,100%",Standard Price Book,FESBA_KP88-2,One-Time,740
FESBA_KP89-2;One-Time;USD,USD,true,false,"CB-1200A,Left,3P,UL 600,IEC 415,UL Serv Ent,100%",Standard Price Book,FESBA_KP89-2,One-Time,1460
FESBA_KP90-2;One-Time;USD,USD,true,false,"CB-800A,Right,3P,UL 600,IEC 415,UL Serv Ent,100%",Standard Price Book,FESBA_KP90-2,One-Time,1530
FESBA_KP91-2;One-Time;USD,USD,true,false,"CB-800A,Left,3P,UL 600,IEC 415,UL Serv Ent,100%",Standard Price Book,FESBA_KP91-2,One-Time,830
FESBA_KP92-2;One-Time;USD,USD,true,false,"CB-600A,Right,3P,UL 600,IEC 690,UL Serv Ent,100%",Standard Price Book,FESBA_KP92-2,One-Time,820
FESBA_KP93-2;One-Time;USD,USD,true,false,"CB-600A,Left,3P,UL 600,IEC 690,UL Serv Ent,100%",Standard Price Book,FESBA_KP93-2,One-Time,1140
FESBA_KP94-2;One-Time;USD,USD,true,false,Entrance Box-Right,Standard Price Book,FESBA_KP94-2,One-Time,1840
FESBA_KP98-2;One-Time;USD,USD,true,false,Ckt Brkr Access-Right Side,Standard Price Book,FESBA_KP98-2,One-Time,1490
FESBA_KP99-2;One-Time;USD,USD,true,false,Ckt Brkr Access-Left Side,Standard Price Book,FESBA_KP99-2,One-Time,1970
FESBA_KR01-2;One-Time;USD,USD,true,false,"Ckt Brkr Lugs-Mechanical, Left Side",Standard Price Book,FESBA_KR01-2,One-Time,1170
FESBA_KR02-2;One-Time;USD,USD,true,false,"Ckt Brkr Lugs-Mechanical, Right Side",Standard Price Book,FESBA_KR02-2,One-Time,1170
FESBA_KR08-2;One-Time;USD,USD,true,false,Differential CT's P7,Standard Price Book,FESBA_KR08-2,One-Time,2310
FESBA_KR78-2;One-Time;USD,USD,true,false,"Output Terminals-2-Hole Lug, NEMA",Standard Price Book,FESBA_KR78-2,One-Time,270
FESBA_KS53-2;One-Time;USD,USD,true,false,"Signals - Auxiliary, 8 Inputs/8 Outputs",Standard Price Book,FESBA_KS53-2,One-Time,1660
FESBA_KS57-2;One-Time;USD,USD,true,false,"Terminal Housing-Bottom Entrance,Medium/High Volts",Standard Price Book,FESBA_KS57-2,One-Time,1570
FESBA_KS58-2;One-Time;USD,USD,true,false,"Terminal Housing-Top Entrance,Medium/High Volts",Standard Price Book,FESBA_KS58-2,One-Time,1870
FESBA_KU62-2;One-Time;USD,USD,true,false,"CB-3000A,Right,3P,UL 600,IEC 690,UL Serv Ent,100%",Standard Price Book,FESBA_KU62-2,One-Time,2320
FESBA_KU68-2;One-Time;USD,USD,true,false,"CB-3000A,Left,3P,UL 600,IEC 690,UL Serv Ent,100%",Standard Price Book,FESBA_KU68-2,One-Time,1800
FESBA_KU70-2;One-Time;USD,USD,true,false,"Entrance Box-Low Voltage,Right",Standard Price Book,FESBA_KU70-2,One-Time,1340
FESBA_KU71-2;One-Time;USD,USD,true,false,"Entrance Box-Low Voltage,Left",Standard Price Book,FESBA_KU71-2,One-Time,2400
FESBA_KU83-2;One-Time;USD,USD,true,false,"Bottom Entry Chute, Left",Standard Price Book,FESBA_KU83-2,One-Time,1670
